Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Credit Card No,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
5264,37445,2012-02-18,High,37,2180.23,0.05,Regular Air,660.25,60.22,3.5,Anthony O'Donnell,British Columbia,West,Corporate,378492993724536,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2012-02-19
5373,38212,2011-04-04,Medium,24,123.75,0.09,Express Air,55.42,4.98,0.49,Eva Jacobs,British Columbia,West,Home Office,348437454615514,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2011-04-05
5374,38212,2011-04-04,Medium,46,3533.97,0.07,Regular Air,-1329.81,80.98,35.0,Eva Jacobs,British Columbia,West,Home Office,341251762082581,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,2011-04-06
5375,38212,2011-04-04,Medium,38,3821.4045,0.0,Regular Air,1256.967,115.99,2.5,Eva Jacobs,British Columbia,West,Home Office,347250715694603,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,2011-04-06
5378,38240,2009-12-19,High,42,1651.07,0.09,Regular Air,-100.49,40.98,6.5,Ken Lonsdale,British Columbia,West,Consumer,375067856670779,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,2009-12-21
5447,38661,2012-02-12,High,48,326.1,0.04,Regular Air,-118.74,6.48,6.6,Duane Noonan,British Columbia,West,Corporate,344163938996700,Office Supplies,Paper,Xerox 21,Small Box,0.37,2012-02-13
5448,38661,2012-02-12,High,6,170.374,0.09,Regular Air,-67.133,35.99,0.99,Duane Noonan,British Columbia,West,Corporate,349594184180059,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2012-02-15
5516,39110,2010-02-05,Medium,14,2595.07,0.1,Regular Air,1217.19,194.3,11.54,Eva Jacobs,British Columbia,West,Home Office,344359718796050,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2010-02-05
5537,39235,2010-07-14,Medium,34,801.98,0.0,Regular Air,-99.95,21.66,13.99,Lauren Leatherbury,British Columbia,West,Corporate,372616274911109,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2010-07-16
5548,39270,2011-02-06,High,11,65.78,0.07,Regular Air,-17.42,5.81,3.37,Greg Matthias,British Columbia,West,Home Office,342168897309011,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,2011-02-06
5582,39586,2011-05-19,Not Specified,1,10.48,0.04,Regular Air,-5.439500000000001,3.52,6.83,Lauren Leatherbury,British Columbia,West,Corporate,345506918290750,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2011-05-21
5620,39812,2009-06-20,Not Specified,40,323.63,0.05,Regular Air,-205.49349999999998,8.04,8.94,Greg Matthias,British Columbia,West,Home Office,349804683986983,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2009-06-22
5731,40673,2012-02-17,Low,14,157.49,0.02,Regular Air,62.54,10.94,1.39,Art Foster,British Columbia,West,Home Office,379434061888172,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,2012-02-22
5837,41413,2011-11-16,Low,17,10134.55,0.08,Regular Air,-597.21,599.99,24.49,Art Miller,British Columbia,West,Corporate,342503674205398,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2011-11-23
5838,41413,2011-11-16,Low,46,1765.64,0.08,Regular Air,108.65,40.97,14.45,Art Miller,British Columbia,West,Corporate,375425649614142,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,2011-11-18
5839,41413,2011-11-16,Low,23,156.5,0.01,Regular Air,-49.6,6.48,6.0,Art Miller,British Columbia,West,Corporate,371869105789894,Office Supplies,Paper,Xerox 2,Small Box,0.37,2011-11-20
5895,41824,2010-07-04,Not Specified,8,157.51,0.01,Regular Air,46.478,18.94,1.49,Art Miller,British Columbia,West,Corporate,341242207051653,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2010-07-05
5896,41824,2010-07-04,Not Specified,33,97.78,0.09,Regular Air,-31.22,2.98,2.03,Art Miller,British Columbia,West,Corporate,374937996067352,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,2010-07-06
6015,42628,2011-05-05,Not Specified,4,1199.336,0.01,Delivery Truck,224.8,349.45,60.0,Ken Lonsdale,British Columbia,West,Consumer,375328387832464,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2011-05-07
6030,42722,2012-10-07,Not Specified,23,1152.16,0.0,Regular Air,286.98,48.92,4.5,Fred Harton,British Columbia,West,Home Office,341926630980948,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,2012-10-08
6031,42722,2012-10-07,Not Specified,2,19.9,0.07,Regular Air,15.97,7.38,5.21,Fred Harton,British Columbia,West,Home Office,377963812887333,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56,2012-10-09
6035,42753,2012-01-18,Medium,45,4072.8175,0.1,Regular Air,897.363,115.99,3.0,Anthony Rawles,British Columbia,West,Small Business,342251352475590,Technology,Telephones and Communication,V66,Small Box,0.59,2012-01-20
6073,43013,2011-04-22,Low,43,1438.33,0.08,Regular Air,163.38,34.76,8.22,Lauren Leatherbury,British Columbia,West,Home Office,375522054968771,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2011-04-27
6238,44198,2011-01-04,Critical,35,625.9485,0.04,Express Air,-87.021,20.99,3.3,Greg Matthias,British Columbia,West,Home Office,370769854704238,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2011-01-04
6281,44451,2011-09-11,Low,4,12.49,0.08,Regular Air,-13.501,1.98,4.77,Eva Jacobs,British Columbia,West,Home Office,347416413812553,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2011-09-15
6296,44576,2009-12-25,Not Specified,30,1653.607,0.02,Regular Air,294.966,65.99,5.31,Greg Matthias,British Columbia,West,Small Business,379849878667909,Technology,Telephones and Communication,3390,Small Box,0.57,2009-12-26
6327,44834,2009-04-20,Medium,13,248.76,0.1,Express Air,35.09,19.98,5.77,Anthony Rawles,British Columbia,West,Small Business,349304443638347,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2009-04-20
6328,44834,2009-04-20,Medium,43,10984.05,0.06,Delivery Truck,785.63,259.71,66.67,Anthony Rawles,British Columbia,West,Small Business,342893124073136,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,2009-04-21
6473,46053,2012-09-13,High,31,2447.1074999999996,0.0,Regular Air,856.962,85.99,0.99,Ken Lonsdale,British Columbia,West,Consumer,344048277333047,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,2012-09-14
6654,47329,2010-02-10,Low,2,26.64,0.09,Express Air,-13.88,11.55,2.36,Greg Matthias,British Columbia,West,Home Office,342162067641154,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2010-02-15
6655,47329,2010-02-10,Low,16,88.19,0.03,Regular Air,-25.97,4.98,4.72,Greg Matthias,British Columbia,West,Home Office,371593961891996,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2010-02-19
6666,47461,2010-04-25,High,39,318.28,0.08,Regular Air,114.95,8.17,1.69,Christopher Martinez,British Columbia,West,Small Business,372478123803601,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,0.38,2010-04-26
6667,47461,2010-04-25,High,34,289.53,0.08,Express Air,46.971,8.69,2.99,Christopher Martinez,British Columbia,West,Small Business,372927877752778,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2010-04-26
6668,47461,2010-04-25,High,45,322.8,0.06,Regular Air,53.15,7.08,2.35,Christopher Martinez,British Columbia,West,Small Business,377624622522946,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2010-04-27
6682,47525,2011-03-03,Medium,40,649.46,0.01,Regular Air,189.04,15.98,4.0,Anthony Rawles,British Columbia,West,Small Business,371109807241690,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2011-03-04
6854,48803,2012-11-09,Critical,19,200.41,0.05,Regular Air,-23.65,10.23,4.68,Christopher Martinez,British Columbia,West,Home Office,370876352506591,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,2012-11-10
6878,49027,2011-04-11,High,41,708.83,0.08,Regular Air,35.08,17.67,8.99,Fred Harton,British Columbia,West,Home Office,377492984811871,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-04-12
7124,50822,2012-02-07,Medium,6,1635.29,0.1,Regular Air,7.920000000000073,276.2,24.49,Carol Darley,British Columbia,West,Small Business,375101037961607,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,,2012-02-08
7125,50822,2012-02-07,Medium,37,316.35,0.01,Express Air,-52.18,8.12,2.83,Carol Darley,British Columbia,West,Small Business,348767749434192,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2012-02-08
7251,51714,2009-09-05,Not Specified,33,194.09,0.03,Regular Air,-63.35,5.78,5.37,Lauren Leatherbury,British Columbia,West,Home Office,377030967211477,Office Supplies,Paper,Xerox 1950,Small Box,0.36,2009-09-06
7264,51815,2009-05-26,Low,37,227.5,0.01,Regular Air,-256.519,5.94,9.92,Anthony Rawles,British Columbia,West,Small Business,376230443066070,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Small Box,0.38,2009-06-02
7265,51815,2009-05-26,Low,21,2292.1015,0.02,Regular Air,398.358,125.99,3.0,Anthony Rawles,British Columbia,West,Small Business,341224787543879,Technology,Telephones and Communication,270c,Small Box,0.59,2009-05-26
7275,51906,2011-09-01,High,24,206.34,0.04,Regular Air,-38.23,8.46,3.62,Art Foster,British Columbia,West,Home Office,342885295721758,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2011-09-02
7309,52128,2010-11-22,Not Specified,11,13.52,0.03,Regular Air,-27.66,0.99,2.96,Sanjit Jacobs,British Columbia,West,Consumer,376170814522113,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61,2010-11-23
7392,52675,2011-10-10,Medium,4,20.25,0.1,Regular Air,-22.13,4.77,2.39,Christopher Martinez,British Columbia,West,Small Business,348095983041691,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,2011-10-12
7393,52675,2011-10-10,Medium,22,52.62,0.01,Regular Air,-4.64,2.21,1.12,Christopher Martinez,British Columbia,West,Small Business,346000353882940,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2011-10-12
7455,53189,2011-08-23,Critical,29,214.19,0.0,Express Air,-40.56,6.48,5.94,Duane Noonan,British Columbia,West,Corporate,345184331770244,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,2011-08-23
7590,54307,2012-01-08,High,41,198.29,0.08,Regular Air,-134.412,4.91,5.68,Lauren Leatherbury,British Columbia,West,Corporate,372762853857949,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2012-01-09
7661,54917,2010-04-09,High,12,6034.68,0.06,Regular Air,-517.08,499.99,24.49,Anthony Rawles,British Columbia,West,Small Business,340249491823565,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-04-10
7965,56930,2012-08-17,Low,47,228.31,0.03,Regular Air,8.89,4.71,0.7,Eva Jacobs,British Columbia,West,Home Office,345908652893122,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,2012-08-24
8060,57511,2009-10-06,Critical,32,98.46,0.01,Regular Air,41.54,2.89,0.5,Duane Noonan,British Columbia,West,Corporate,343501361130837,Office Supplies,Labels,Avery 498,Small Box,0.38,2009-10-07
8061,57511,2009-10-06,Critical,11,569.636,0.0,Regular Air,-173.25,55.99,5.0,Duane Noonan,British Columbia,West,Corporate,341319862053065,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2009-10-08
8106,57857,2010-05-01,High,18,314.96,0.1,Regular Air,153.48,18.65,3.77,Anthony Rawles,British Columbia,West,Small Business,349255235880358,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39,2010-05-01
8107,57861,2012-10-25,Medium,40,120.15,0.0,Regular Air,11.322000000000001,2.88,1.49,Anthony Rawles,British Columbia,West,Small Business,378578593145963,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2012-10-27
8145,58247,2011-09-23,Not Specified,8,1058.82,0.02,Regular Air,211.73,131.12,0.99,Christopher Martinez,British Columbia,West,Home Office,372030703004637,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.55,2011-09-23
8146,58247,2011-09-23,Not Specified,14,92.07,0.09,Regular Air,-64.5,6.48,7.86,Christopher Martinez,British Columbia,West,Home Office,375435826019619,Office Supplies,Paper,Xerox 213,Small Box,0.37,2011-09-25
8178,58470,2011-06-08,High,24,1811.55,0.09,Regular Air,512.69,81.32,0.99,Barry Blumstein,British Columbia,West,Small Business,345358434867632,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box,0.57,2011-06-09
8179,58470,2011-06-08,High,13,49.08,0.06,Regular Air,-0.31,3.71,1.93,Barry Blumstein,British Columbia,West,Small Business,370021773202989,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,2011-06-08
8180,58470,2011-06-08,High,36,236.19,0.06,Regular Air,-76.92,6.48,5.94,Barry Blumstein,British Columbia,West,Small Business,372402437560194,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,2011-06-09
8181,58470,2011-06-08,High,45,854.14,0.01,Regular Air,94.0,18.97,9.03,Barry Blumstein,British Columbia,West,Small Business,375103451060668,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2011-06-10
8182,58470,2011-06-08,High,5,159.5,0.09,Regular Air,-57.98,31.98,6.72,Barry Blumstein,British Columbia,West,Small Business,379631590413477,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,2011-06-09
8219,58759,2009-01-21,Low,4,33.44,0.1,Regular Air,-6.88,8.01,2.87,Andrew Allen,British Columbia,West,Corporate,379592618925159,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,2009-01-28
8365,59780,2010-02-20,Critical,21,6776.92,0.0,Delivery Truck,1395.02,306.14,26.53,Art Foster,British Columbia,West,Home Office,372867317717025,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2010-02-20
62,358,2010-09-19,High,33,1640.9,0.02,Delivery Truck,-1348.06,48.58,54.11,Ricardo Block,Alberta,West,Corporate,349153595768687,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2010-09-21
63,358,2010-09-19,High,33,1235.87,0.07,Regular Air,269.27,39.48,1.99,Ricardo Block,Alberta,West,Corporate,377695912779297,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2010-09-19
255,1767,2011-03-13,High,10,46.34,0.05,Regular Air,-7.76,4.71,0.7,Roger Barcio,Alberta,West,Corporate,376478034514897,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,2011-03-15
271,1863,2010-09-22,Not Specified,26,2415.38,0.08,Delivery Truck,-1131.6,95.95,74.35,Sung Pak,Alberta,West,Small Business,374393616122914,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,2010-09-23
437,2915,2009-03-30,Low,41,231.26,0.07,Regular Air,32.83,5.98,0.96,Tim Brockman,Alberta,West,Consumer,374456109013567,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2009-04-03
438,2915,2009-03-30,Low,23,987.17,0.01,Regular Air,51.59000000000005,39.98,4.0,Tim Brockman,Alberta,West,Consumer,341731997788524,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2009-04-04
449,3046,2011-11-29,High,24,10094.43,0.03,Regular Air,4451.008,420.98,19.99,Sung Pak,Alberta,West,Small Business,377915853957797,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2011-12-01
628,4389,2009-05-04,Medium,35,179.45,0.07,Regular Air,-116.3455,5.34,5.63,Victoria Pisteka,Alberta,West,Corporate,370518354650734,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Small Box,0.39,2009-05-06
629,4389,2009-05-04,Medium,49,7987.43,0.03,Delivery Truck,1304.9,160.98,30.0,Victoria Pisteka,Alberta,West,Corporate,343660406770104,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2009-05-05
630,4389,2009-05-04,Medium,42,2455.276,0.04,Express Air,693.0630000000001,65.99,5.63,Victoria Pisteka,Alberta,West,Corporate,343505252644566,Technology,Telephones and Communication,2190,Small Box,0.56,2009-05-04
862,6180,2011-04-11,Medium,44,2443.342,0.01,Regular Air,590.319,65.99,3.99,Sung Chung,Alberta,West,Home Office,372467390588128,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2011-04-13
975,7078,2010-04-11,High,9,112.12,0.01,Regular Air,-8.45,11.33,6.12,Ricardo Block,Alberta,West,Corporate,343932410655005,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,2010-04-13
976,7078,2010-04-11,High,11,49.58,0.1,Express Air,-47.0235,3.36,6.27,Ricardo Block,Alberta,West,Corporate,377167957291265,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2010-04-12
977,7078,2010-04-11,High,16,1939.65,0.05,Delivery Truck,-885.73,122.99,70.2,Ricardo Block,Alberta,West,Corporate,376121265561506,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2010-04-13
978,7078,2010-04-11,High,29,465.52,0.02,Express Air,65.35,14.98,8.99,Ricardo Block,Alberta,West,Corporate,375991238257130,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,2010-04-12
1045,7654,2010-02-10,High,3,19.47,0.06,Regular Air,-14.29,4.13,6.89,Resi Polking,Alberta,West,Small Business,377602882096397,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Small Box,0.39,2010-02-12
1050,7746,2010-12-05,Medium,1,28.96,0.06,Regular Air,-27.07,19.98,8.68,Roger Demir,Alberta,West,Consumer,372070453135504,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2010-12-07
1149,8387,2010-03-20,Not Specified,35,1133.96,0.02,Regular Air,185.0875,31.74,12.62,Tamara Manning,Alberta,West,Corporate,349618241131670,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2010-03-21
